"Age","DailyRate","DistanceFromHome","Education","EnvironmentSatisfaction","HourlyRate","JobInvolvement","JobSatisfaction","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TrainingTimesLastYear","WorkLifeBalance","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","JobLevel","PercentSalaryHike","TotalWorkingYears","YearsAtCompany","BusinessTravel_Non-Travel","BusinessTravel_Travel_Frequently","BusinessTravel_Travel_Rarely","Department_Human Resources","Department_Research & Development","Department_Sales","EducationField_Human Resources","EducationField_Life Sciences","EducationField_Marketing","EducationField_Medical","EducationField_Other","EducationField_Technical Degree","Gender_Female","Gender_Male","JobRole_Healthcare Representative","JobRole_Human Resources","JobRole_Laboratory Technician","JobRole_Manager","JobRole_Manufacturing Director","JobRole_Research Director","JobRole_Research Scientist","JobRole_Sales Executive","JobRole_Sales Representative","MaritalStatus_Divorced","MaritalStatus_Married","MaritalStatus_Single","OverTime_No","OverTime_Yes","Attrition"
35.337453774875,652.313259412767,1,3.76249339641072,1.23750660358928,50.2751188646071,2,2.52498679282144,10396.4315897876,12642.1741121465,4.04997358564287,3,3.23750660358928,0.237506603589281,2.47501320717856,1.47501320717856,2.66254622512497,9.81246698205359,7,2.76249339641072,11,15.337453774875,13.0499735856429,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
29.0298649156466,670.732354977168,2.55221613496542,2.80597298312932,1.80597298312932,64.7761080674827,2,1,8682.94043234922,7235.91235932801,1.38805403374135,3,3.41791894938797,0.805972983129323,3.61194596625865,3,6.83583789877594,5.22389193251729,6.02986491564661,1.80597298312932,11.1940270168707,9.22389193251729,8.64181088190526,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.805972983129323,0.194027016870677,0,1,0,1,0,"Yes"
30.3614867634606,562.509999140864,2.80743381730281,3.36148676346056,2,68.3378411615267,1.63851323653944,1.72297352692112,8433.61388382269,10895.679945508,2.08446029038168,3,3.27702647307888,0.638513236539438,3.63851323653944,2.63851323653944,7.63851323653944,6.36148676346056,7,2,13.5304073442239,10.7229735269211,8.91553970961832,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.638513236539438,0.361486763460562,"Yes"
30.4831299476791,732.062865145272,1,3.06901856395416,1.93098143604584,62.7576658488251,2,1.13803712790832,9775.77161473897,5985.50919539598,1.27607425581664,3,3.93098143604584,0.93098143604584,3.86196287209168,2.86196287209168,7.51687005232088,6.3450928197708,7,2.06901856395416,11,10.4831299476791,10.2760742558166,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
25.1963642914779,397.020410411526,8.68581713363528,2.03927285829559,1.03927285829559,67.8429085668176,2,1,4608.69596898276,14794.8088900638,2.92145428340882,3,1.11781857488677,0.0392728582955897,2.07854571659118,3,2.23563714977354,2.15709143318236,2.19636429147795,1.03927285829559,11.9607271417044,6.15709143318236,3.27491000806913,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0392728582955897,0.96072714170441,0,1,0,1,0,"Yes"
30.9995343186893,739.400279408786,2.79916177364066,3,2.3998137274757,62.2008382263593,2,1,9832.34486333281,8562.89054059936,2.59925490990281,3,3.80009313626215,0.800093136262149,3.80009313626215,3,8.79962745495141,6,5.60065195383504,2.19990686373785,12.1994411824271,10.9995343186893,10.5997205912136,0,0,1,0,0,1,0,0.800093136262149,0,0.199906863737851,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
35.7919811699539,233.48892128747,2,3.13199686165899,1.13199686165899,67.4160376600921,2.73600627668202,1.39599058497697,2166.92579060793,25445.0199124049,1.39599058497697,3,3.86800313834101,1,1.86800313834101,2.86800313834101,0.923978031612933,0.13199686165899,0,1,12.131996861659,2.18797175493091,1.79198116995394,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Yes"
29.778210187098,1134.18453308824,9.45969973271713,1.50806005345657,2.49193994654343,76.4596997327171,3,3.23790991981514,2402.97275821283,23885.7660179324,1,3,4,0.254030026728287,3.49193994654343,2.25403002672829,0.745969973271713,0,0,1,11.2540300267283,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.254030026728287,0.745969973271713,0,0,1,"Yes"
29.7067001247779,1148.29244681168,9.56185696460307,1.48762860707939,2.51237139292061,76.5618569646031,3,3.26855708938092,2407.477892139,23848.3356081694,1,3,4,0.243814303539693,3.51237139292061,2.24381430353969,0.756185696460307,0,0,1,11.2438143035397,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.243814303539693,0.756185696460307,0,0,1,"Yes"
32.5717815230601,387.696858722484,1.59529692051001,2.59529692051001,1.40470307948999,55.6447983768303,2.59529692051001,1,2173.15225447505,18553.2676257645,1,3,4,1,1.59529692051001,3,0,0,0,1,11.59529692051,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.595296920510009,0.404703079489991,0,0,1,"Yes"
34.8664520964958,119.625104709994,2.11128991958685,3,1.02225798391737,68.3322604824789,3,1.04451596783474,2102.15634965547,26411.2439781153,1.04451596783474,3,3.93322604824789,1.02225798391737,2,3,0.155805887421593,0.155805887421593,0.155805887421593,1,12.0222579839174,1.20032185525633,1.13354790350422,0,0,1,0,1,0,0,0.97774201608263,0,0,0,0.0222579839173704,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Yes"
39.9396900143474,911.639317345805,2,3.82328166905791,1.82328166905791,59.1206199713051,1.35343666188419,3.46984500717372,2653.59029501677,19296.732835399,3.46984500717372,3,3.17671833094209,1,1.17671833094209,2.17671833094209,5.76297168340534,0.823281669057906,0,1,12.8232816690579,8.40953502152115,5.93969001434743,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Yes"
48.6782064412255,692.28339289315,2,4.42376085883006,3,78.8643587117549,2.28811957058497,3.42376085883006,8637.93260191148,12611.2471908757,1.15247828233987,3,1.71188042941503,1.28811957058497,3.42376085883006,3,5.55940214707516,1,7.55940214707516,2.71188042941503,14.5594021470752,26.2207715942059,24.9326520236209,0,0,1,0,1,0,0,0,0,0.288119570584968,0,0.711880429415032,0.711880429415032,0.288119570584968,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"Yes"
45.6662363123614,618.408076847438,12.5932142154779,3.37027473608032,1.37027473608032,73.9256868402008,2.81486263195984,4,8383.63597337599,14175.5295908458,0.814862631959841,3,3.62972526391968,1,2.37027473608032,3,7,0.185137368040159,5.74054947216064,3,11.9256868402008,14.4432968329638,14.2581594649237,0,0,1,0,1,0,0,0,0,0.814862631959841,0,0.185137368040159,1,0,0.814862631959841,0,0,0,0.185137368040159,0,0,0,0,0,1,0,1,0,"Yes"
56.6498125945218,271.217241303995,17.3292128969915,4.27003748109564,3.72996251890436,89.6794003024697,2.72996251890436,4,10273.3846402033,6476.72802665969,0.729962518904358,3,3.45992503780872,1,3.27003748109564,2.27003748109564,9.18988755671307,11.219475264661,6.81011244328693,3,13.0801499243826,38.3797751134261,38.1097376323305,0,0,1,0,1,0,0,0,0,0.729962518904358,0,0.270037481095642,1,0,0.729962518904358,0,0,0,0.270037481095642,0,0,0,0,0,1,0,1,0,"Yes"
49.0896400213242,574.576598510146,5.74742831289768,5,3,76.8594783395529,2,3.67413666844368,8926.97191177309,15217.9143933952,0.8146583288908,3,2,0.83706833422184,3.67413666844368,3.16293166577816,6.1853416711092,1,7.69654667377472,2.67413666844368,16,29.4379133582115,27.949118360877,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.83706833422184,0,0.16293166577816,0,0,0,1,0,1,0,"Yes"
51.5146958916448,636.310001071543,2,4.80195945221931,3,78.297060821671,2.09902027389035,3.80195945221931,9642.8062645467,13928.3237923537,0.396081095561385,3,1.90097972610965,1.09902027389035,3.80195945221931,3,6.50489863054827,1,8.50489863054827,2.90097972610965,15.5048986305483,31.3264526049607,30.2274323310703,0,0,1,0,1,0,0,0,0,0.0990202738903463,0,0.900979726109654,0.900979726109654,0.0990202738903463,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"Yes"
52.9268952952698,611.587320221821,2.06092058727518,4.98781588254496,2.99390794127248,77.823330296902,2.00609205872752,3.99390794127248,10226.1191426292,14628.1250016051,0.00609205872751772,3,2.01218411745504,0.993907941272482,3.97563176508993,3,7.04873646982014,1.08528882218525,8.99390794127248,3.01218411745504,15.9756317650899,33.9329873539973,32.9329873539973,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.993907941272482,0.00609205872751772,0,0,0,0,1,0,1,0,"Yes"
34.2408243585378,1019.53444488533,5.13264636788517,2.37347072642297,3.62652927357703,79.7469414528459,3,2.62652927357703,4872.54281966016,17171.2327241823,2.1204121792689,3,1,1.37347072642297,2.62652927357703,3,3.25305854715407,1,2.1204121792689,2,15.3857049150392,8.8795878207311,8.13264636788517,0,0,1,0,1,0,0,0.626529273577034,0,0.373470726422966,0,0,0,1,0,0,0.626529273577034,0,0.373470726422966,0,0,0,0,0,1,0,1,0,"Yes"
36.1416815896519,960.607870720793,3.54859867529012,2.69028026494198,3.30971973505802,80.380560529884,3,2.30971973505802,4863.67215258162,12358.2622150015,3.07084079482593,3,1,1.69028026494198,2.30971973505802,3,2.61943947011605,1,3.07084079482593,2,13.1680381454062,7.92915920517407,6.54859867529012,0,0,1,0,1,0,0,0.309719735058025,0,0.690280264941975,0,0,0,1,0,0,0.309719735058025,0,0.690280264941975,0,0,0,0,0,1,0,1,0,"Yes"
46.4109702371061,794.85895409435,5.60470153018832,3.60078358836472,3,83.4031343534589,2.39921641163528,2,4906.66738859937,13717.3095409535,2.79843282327056,3,1,0.798432823270559,2.60078358836472,2.39921641163528,2,4.60470153018832,5.80235076509416,2,13.4031343534589,9.40313435345888,6.80235076509416,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.39921641163528,0,0.60078358836472,0,0,0,1,0,1,0,"Yes"
31.513255690923,795.719228734495,2.49898033146746,3,2.00203933706507,85.9898033146746,3,1.50101966853254,4443.84020687081,8522.72271774779,4.49898033146746,3,1.99796066293493,1.50101966853254,3.49694099440239,3,2,0.501019668532535,3.00203933706507,1.50101966853254,11.9979606629349,6.50101966853254,3.50305900559761,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.498980331467465,0,0.501019668532535,0,0,0,0,0,1,0,1,0,"Yes"
28.3080140813254,742.709463652689,2.74553737835959,3,1.50892524328083,88.4553737835959,3,1.25446262164041,4240.6772002317,8952.47165048076,4.74553737835959,3,2.49107475671917,1.25446262164041,4.23661213507876,3,2,0.254462621640414,2.50892524328083,1.25446262164041,12.4910747567192,6.25446262164041,2.76338786492124,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.745537378359586,0,0.254462621640414,0,0,0,0,0,1,0,1,0,"Yes"
31.3368435867596,357.573053601896,21.0375897521153,3.95187948760577,3.95187948760577,97.181951289298,3,2.95187948760577,6115.28844159003,20411.9926518677,1.1443615371827,3,3.8556384628173,2,2.95187948760577,2.04812051239423,2,5.75939743802883,6.8556384628173,2,14.8075179504231,9.8556384628173,9.75939743802883,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0481205123942345,0.951879487605765,"Yes"
31.0110071657691,620.46549364645,17.9779856684618,3,3,55.2154100320768,3,3.20440286630765,2424.86164012831,16251.6362465054,3.40880573261529,3,3,1.79559713369235,2.39779856684618,1.79559713369235,2.80660429946147,0,2.40880573261529,1,14.5911942673847,5.21541003207676,3.40880573261529,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Yes"
23.287141992012,1190.5104438602,7.03371117124334,3,3,62.3108592191711,3.94257160159759,1.05742839840241,1647.34471751074,3667.76475740294,1,3.94257160159759,3,2.05742839840241,2.05742839840241,3,0.0574283984024078,0,0,1,20.7702864063904,1,0.0574283984024078,0,0,1,0,1,0,0,0.942571601597592,0,0.0574283984024078,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Yes"
25.3623975878581,811.153720939532,14.5046313162893,3,3,57.3302457891405,3.52752048242837,1.47247951757163,1982.2909706803,5277.74804866035,1,3.52752048242837,3,2.47247951757163,2.47247951757163,3,0.472479517571628,0,0,1,19.1100819297135,1,0.472479517571628,0,0,1,0,1,0,0,0.527520482428372,0,0.472479517571628,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Yes"
34.6229633763433,806.455450676382,13.1624235659838,3,3.60208757966757,62.4396640136838,3,1.39791242033243,2405.59164968133,5505.09342182428,4.61252547800541,3.60208757966757,3.60208757966757,1.1937372609973,2.39791242033243,1.79582484066486,1.60208757966757,1.20417515933514,1.20417515933514,1,19.4083503186703,5.21461305767298,1.60208757966757,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Yes"
25.724037647713,745.045917998068,15.8065355317667,3,3,56.4623096454889,3.4551924704574,1.5448075295426,2040.65967634087,5558.30840709573,1,3.4551924704574,3,2.5448075295426,2.5448075295426,3,0.544807529542595,0,0,1,18.8207698818296,1,0.544807529542595,0,0,1,0,1,0,0,0.455192470457405,0,0.544807529542595,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Yes"
26.6761799654923,1070.33921932429,18.7047198619694,3.66191001725383,1.67617996549234,47.028539896477,3,2,2384.83314939612,11862.0550782923,1.66191001725383,3,3.66191001725383,1.67617996549234,2.33808998274617,3,1.66191001725383,0,1.32382003450766,1,14.3523599309847,3.64764006901532,2.32382003450766,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.661910017253831,0.338089982746169,0,0,1,"Yes"
18.5606546779163,607.073651265586,4.68196403374895,2.28032733895816,2.56065467791632,65.5147625766695,3,4,1780.36681357445,18079.4022831658,1,3,2.71967266104184,0,2.28032733895816,3.71967266104184,0.560654677916318,0,0.560654677916318,1,12.5606546779163,0.560654677916318,0.560654677916318,0,1,0,0,0,1,0,0,0.280327338958159,0.719672661041841,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,"Yes"
19.4207467348315,644.399435928091,2.05283551011235,1.52641775505617,1.52641775505617,83.733885103371,2.52641775505617,3.05283551011235,1855.51725819102,14029.8925893707,1,3,3,0,2.47358224494383,3.52641775505617,0.947164489887655,0.473582244943827,0.947164489887655,1,11.5264177550562,1.42074673483148,1.42074673483148,0,1,0,0,0,1,0,0,0,0.526417755056173,0,0.473582244943827,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,"Yes"
28.4734929185361,601.25509462133,4.39646572247148,2,2.69823286123574,78.7279107654467,3,3.65088356938213,1948.14044365101,16087.9022434726,1.34911643061787,3,3,0.698232861235738,2.34911643061787,3.65088356938213,2.44381501432508,2.44381501432508,2.44381501432508,1,11.6508835693821,6.63321218173951,3.14204787556082,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.349116430617869,0.650883569382131,0,1,"Yes"
19.8446664072108,674.35642610956,1.77022239519283,1.38511119759642,1.38511119759642,87.8317752697039,2.38511119759642,2.77022239519283,1941.00772545417,12719.9808017188,1,3,3,0,2.61488880240358,3.38511119759642,1.22977760480717,0.614888802403584,1.22977760480717,1,11.3851111975964,1.84466640721075,1.84466640721075,0,1,0,0,0,1,0,0,0,0.385111197596416,0,0.614888802403584,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,"Yes"
18.304909826722,578.302355506225,3.91472948016599,2.152454913361,2.304909826722,67.560721386224,3,4,1683.95100467419,18234.7672802664,1,3,2.847545086639,0,2.152454913361,3.847545086639,0.304909826721996,0,0.304909826721996,1,12.304909826722,0.304909826721996,0.304909826721996,0,1,0,0,0,1,0,0,0.152454913360998,0.847545086639002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,"Yes"
20.5861383159645,558.137556127273,3.3448184421286,2,2.1724092210643,72.1551152633037,3,3.91379538946785,1662.61820703791,17844.1532016452,1.08620461053215,3,3,0.172409221064299,2.08620461053215,3.91379538946785,0.603432273725048,0.603432273725048,0.603432273725048,1,11.9137953894679,1.63788760011084,0.775841494789347,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0862046105321497,0.91379538946785,0,1,"Yes"
42.3999728481285,691.254713302478,9.32727519562468,2.32727519562468,3.32727519562468,61.0545232393779,2,3.01817441312596,9843.83805939415,16192.6014020862,3.61820156499743,3,3.67272480437532,0,3,3,9.30910078249872,4.65455039124936,4.70907363062724,3,16.3272751956247,10.9636511737481,10.3091007824987,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.327275195624679,0.672724804375321,1,0,"Yes"
33.8670855865348,737.679748648079,7.96075405576266,3,3.54683423461393,57.0392459442373,2,1,10171.8629334457,17857.7712201939,7.1873369384557,3,3.22658288269304,0.226582882693037,3.22658288269304,3,11.0936684692279,6,1.58608017885126,2.77341711730696,15.6405027038418,13.8670855865348,12.3202513519209,0,0,1,0,0,1,0,0.226582882693037,0,0.773417117306963,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
38.3897621079814,716.045106968842,9.69183980836533,2.69183980836533,3.69183980836533,57.773441724712,2,1.92448057490401,10094.293948347,19085.0570395705,6.53471846692264,3,3.30816019163467,0,3,3,10.7673592334613,5.38367961673066,2.15712134144269,3,16.6918398083653,13.151038850192,11.7673592334613,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.69183980836533,0.30816019163467,1,0,"Yes"
44.5146772863809,678.181994956918,9.13502933760174,2.13502933760174,3.13502933760174,62.7847359615844,2,3.59491198719479,9711.76515493239,14667.3227645322,2.08023470081389,3,3.86497066239826,0,3,3,8.54011735040694,4.27005867520347,6.05479463678785,3,16.1350293376017,9.81017602561042,9.54011735040694,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.135029337601736,0.864970662398264,1,0,"Yes"
34.1476079297718,737.511435242137,8.46569427358918,3,3.65904317190871,56.5343057264108,2,1,10205.076778885,18767.0563435622,7.63617268763483,3,3.17047841404565,0.170478414045647,3.17047841404565,3,11.3180863438174,6,1.19334889831953,2.82952158595435,15.9771295157261,14.1476079297718,12.4885647578631,0,0,1,0,0,1,0,0.170478414045647,0,0.829521585954353,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
32.1515365398955,738.709078076063,4.87276577181183,3,2.86061461595818,60.1272342281882,2,1,9968.74192632362,12296.9905404171,4.44245846383274,3,3.56969269202091,0.569692692020908,3.56969269202091,3,9.72122923191637,6,3.98784884414636,2.43030730797909,13.5818438478746,12.1515365398955,11.2909219239373,0,0,1,0,0,1,0,0.569692692020908,0,0.430307307979092,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
32.1492976197042,562.500599252526,8.34836111264303,2.47511706338264,1.47511706338264,53.773712302791,1.47511706338264,3.52488293661736,4185.69095266983,22774.5666982569,6,3,3.52488293661736,2.47511706338264,2.47511706338264,2.47511706338264,2,1.04976587323472,2,1.52488293661736,16.3755853169132,6.04976587323472,2.47511706338264,0,0,1,0,0,1,0,0,0,1,0,0,0.47511706338264,0.52488293661736,0,0,0,0,0,0,0,0.52488293661736,0.47511706338264,1,0,0,0,1,"Yes"
35.7001192423049,1248.18263491732,13.5997615153901,4.10035772691481,1.70011924230494,84.9044119652826,1.70011924230494,1.89964227308519,5925.88275415963,12688.3973834217,5.29988075769506,3,2.59976151539013,2.70011924230494,2.70011924230494,2.70011924230494,2,2,2,2,13.2998807576951,13.3010731807444,2,0,0,1,0,0,1,0,0,0.700119242304936,0.299880757695064,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"Yes"
28.880572557915,1229.43635836337,15.6799363824539,3.35987276490778,1,49.4808906456456,2.35987276490778,2.64012723509222,3354.63511501392,16714.2637237301,3.28025447018445,3,4,1.32006361754611,2,2.67993638245389,2,0.640127235092223,2,1.32006361754611,13.3200636175461,5.64012723509222,2.67993638245389,0,0,1,0,0.679936382453889,0.320063617546111,0,0,0,1,0,0,0,1,0,0,0.679936382453889,0,0,0,0,0.320063617546111,0,1,0,0,0,1,"Yes"
28.8643395502586,1230.67367428029,15.6817400499713,3.36348009994254,1,49.4556393004023,2.36348009994254,2.63651990005746,3349.10326673812,16699.9822843275,3.27303980011493,3,4,1.31825995002873,2,2.68174004997127,2,0.636519900057465,2,1.31825995002873,13.3182599500287,5.63651990005746,2.68174004997127,0,0,1,0,0.681740049971268,0.318259950028732,0,0,0,1,0,0,0,1,0,0,0.681740049971268,0,0,0,0,0.318259950028732,0,1,0,0,0,1,"Yes"
35.3071396071464,975.847747752443,14.3857207857072,2.92141882143915,1.30713960714638,70.3641654644161,1.30713960714638,3.07858117856085,5653.15488735959,17970.0436799526,5.69286039285362,3,3.38572078570724,2.30713960714638,2.30713960714638,2.30713960714638,2,2,2,2,13.6928603928536,9.76425646431744,2,0,0,1,0,0,1,0,0,0.307139607146382,0.692860392853618,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"Yes"
33.4848419232294,656.433881933801,11.4646311542019,2.25252634612843,1.25252634612843,56.2222101925872,1.25252634612843,3.74747365387157,4773.33044622093,22457.5975168869,6,3,3.74747365387157,2.25252634612843,2.25252634612843,2.25252634612843,2,1.49494730774313,2,1.74747365387157,15.2626317306422,6.49494730774313,2.25252634612843,0,0,1,0,0,1,0,0,0,1,0,0,0.252526346128434,0.747473653871566,0,0,0,0,0,0,0,0.747473653871566,0.252526346128434,1,0,0,0,1,"Yes"
34.7048310991377,790.216564337257,3.02862332435325,3,2.98568833782338,65.7191427613143,2.33810388739221,2.32379222521558,3201.20552011859,7463.93657377176,1.01431166217662,3,3.32379222521558,0,2.33810388739221,1,2,0.661896112607792,2.33810388739221,1,14,6.02862332435325,3.33810388739221,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Yes"
35.6264463178813,882.168598810211,13.1958677163348,3,1.72892561368644,64.6173554426059,2.63553719315678,1.72892561368644,2115.70413265564,6840.75864814967,3.72892561368644,3,2,0,3.36446280684322,1.72892561368644,2,0,3,1,14,8.54214877262712,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Yes"
37.2516990303993,1048.21525093913,10.893426373601,3,1.45805016160011,67.7324231415987,2.77097491919994,1.45805016160011,2134.39453884959,5539.47297632694,3.45805016160011,3,2,0,3.22902508080006,1.45805016160011,2,0,3,1,14,9.08389967679977,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Yes"
44.5048359595239,933.137540056836,3.62137303035706,2.43689550505951,1,87.0776123735122,2.43689550505951,2.12620898988098,3976.38095123367,12323.3322167755,6.37862696964294,3,3.12620898988098,0,2.43689550505951,2.12620898988098,0.873791010119021,0,1.31068651517853,2.12620898988098,13.4368955050595,17.3203584342264,2.31068651517853,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Yes"
33.8733601719141,1382.60809849575,5.97889336198568,3.51055331900716,2.02110663801432,61.2572736628354,3,2.02110663801432,2816.95548173413,7341.73802101612,1.97889336198568,3,2.51055331900716,0,3,1.51055331900716,2,1.02110663801432,2.48944668099284,1,13.4894466809928,5.91557344794273,2.97889336198568,0,0,1,0,1,0,0,0.489446680992842,0,0,0,0.510553319007158,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Yes"
40.4871715605259,1286.18979911879,6.63462132960558,2.93910355493426,1,74.5224111266434,2.93910355493426,1.12179289013147,2361.78207088634,4310.60278102383,3.36537867039442,3,2.12179289013147,0,2.93910355493426,1.12179289013147,1.87820710986853,0,2.81731066480279,1.12179289013147,13.9391035549343,10.7916537858546,3.81731066480279,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Yes"
